,total_count,tfidf_rate
shoutouts,2,0.9674359666782666
shove,19,10.310281465911123
shoved,2,0.9964685802268585
shovel,1,0.6604608574535853
shoveler,2,0.7764093100336472
shovelled,1,0.5504852563576517
shoving,1,0.5387794189137117
show,1762,474.81244629189683
showbiz,2,0.7162664117599326
showcase,21,8.478283129607092
showcased,3,1.5091768702972692
showcasing,23,9.621417410889885
showcause,2,0.9232192049060264
showdown,4,1.6052524034122932
showe,2,0.8513308804599471
showed,111,41.03004102444287
showels,1,0.39901030133821114
shower,51,19.242176839827476
showeraromatherapy,1,0.6165060981169528
showered,2,0.9661793422693185
showering,4,1.8617010189661454
showerthoughts,1,0.5130796869591617
showi,3,1.3344862794262082
showin,4,1.9730148265559522
showing,378,127.37955895820885
showjumping,1,0.47986556061124774
showman,1,0.6229063197946223
showme,1,0.617147087610712
showmestrong,4,2.0062757328200056
shown,219,76.8756517427338
showroom,3,1.4131050800117482
showrunner,1,0.4584206297368231
showstopperstv,1,0.6023806666166096
shpk,2,1.1221256487412012
shpuld,1,0.5907162477820915
shramik,1,0.41015575631378914
shrank,22,9.402095058027735
shravan,1,0.4879535109770177
shred,7,3.2065928951634386
shredded,2,0.8513037401368165
shredder,1,0.5484518422991131
shredding,2,0.9299697430997197
shree,4,1.6590884055984754
shreecsr,1,0.4771713781838558
shreen,1,0.4668191908972722
shreeti,1,0.49581033940385627
shreveport,3,1.5543657683374554
shrewsbury,1,0.6471267761281343
shrey,1,0.5732511282614726
shri,139,49.85411542561071
shriganesh,1,0.378319276962482
shrikant,1,0.4535528213575775
shrikrishnajanmashtami,1,0.4371860567240574
shrill,2,0.9250958431740541
shrilling,1,0.44811966934824027
shrimp,5,1.9790034378836068
shrimper,1,0.4734317483829667
shrinate,3,1.3129379347415766
shrinath,1,0.43879133620386884
shrine,11,4.773083736528728
shringla,1,0.4255267506621561
shrink,22,9.806018087865075
shrinkage,1,0.5273305656168725
shrinking,6,2.639803629052068
shripad,1,0.41485187558869513
shripadnaik,1,0.5321234235325195
shriradhemaa,1,0.4212121311490111
shriramproperties,1,0.50665559934589
shrish,1,0.40989059378938525
shrivastav,1,0.3907381420373399
shriveled,1,0.5897778611582515
shriver,1,0.4965616834997342
shriyan,1,0.43789747479772273
shrm,4,2.2349024438208076
shrmedge,1,0.48749314139524413
shropshire,2,1.0887646022354898
shroud,2,1.0072289715011682
shrrr,1,0.5817477146513285
shrub,1,0.4147479182109412
shrug,3,1.5322605338992565
shrugg,1,0.6034180039564245
shrugged,4,2.064870922063487
shrunk,7,3.3382688659945625
shrunken,2,0.7941532029489684
shrunkhla,5,1.852363696974803
shruti,1,0.4835137389200811
shruticreationbiz,6,2.3048503768052155
shsu,1,0.539050246898932
shtf,2,0.9980266913934424
shtick,1,0.5549123629182076
shubh,2,0.705387330373306
shubhra,6,2.387357023624488
shucked,1,0.4906321525093397
shud,8,3.2285012141341416
shudd,1,0.528244207283724
shudder,3,1.6073071057968251
shuddered,1,0.5098419722129843
shuddho,1,0.43281927265819337
shudu,1,0.4308761667672744
shuelack,1,0.4978663157670954
shuffle,3,1.3896890263513075
shuffling,2,1.0335026912002672
shui,1,0.39055923346519783
shujau,1,0.4130389722057536
shukla,1,0.4329215091292685
shukran,1,0.5113330947679116
shukriya,1,0.4115798878559799
shula,1,0.49393687300952566
shuls,1,0.4409155593802005
shumer,1,0.49902450623951866
shun,9,4.1161828918543915
shunning,3,1.5109235683909974
shuns,2,1.1799168854495063
shur,1,0.480964285699538
shuren,2,0.8600445324881594
shuru,1,0.3861989337032938
shush,1,0.46370485976846954
shusha,1,0.4042934594086332
shushantsinghrajput,2,0.9823638386833942
shut,421,147.77364783177725
shutdo,4,1.9672737929163968
shutdown,197,71.38517850041575
shutdownamerica,1,0.538409547292235
shutdowndoover,1,0.5800533477192806
shutdownrestrictions,1,0.5148645672903426
shutdownsa,1,0.6080342458310726
shute,1,0.4330649905051806
shutitdown,4,2.235037129460308
shutitdownstartover,1,0.5605413928861328
shutoff,1,0.5166013200904146
shutoffs,4,1.7483336451653946
shutout,1,0.42135329160686874
shutrana,2,1.005162455485271
shuts,25,10.315283740491083
shutt,2,0.9836151345635888
shutter,5,2.2788285227149454
shuttered,12,5.143520868256812
shutterin,1,0.5835350746907786
shuttering,7,3.2804380912974342
shutterisland,1,0.6117931418129251
shutterstock,2,0.9516205713260582
shutthef,1,0.40617535832423524
shutting,51,21.491991926046282
shuttingdown,1,0.4305073662223572
shuttle,6,2.693051590451433
shuttler,2,0.7470861114935518
shutup,2,0.9150146662371647
shutyourmouth,2,1.0700890184184697
shuur,1,0.5149661795090037
shvitz,2,0.8322775623262539
shwaas,1,0.6585565003622105
shweta,1,0.4299466616509519
shwetabachchannanda,1,0.4943057286612316
shwetasinghkirti,1,0.46145824349473175
shwing,1,0.4920798745364321
shwinggg,1,0.47767910505921946
shyam,4,1.9173355181525813
shying,1,0.5206248511130308
shyster,2,0.9722422213967614
shyt,1,0.45528899302499404
siaec,1,0.5201714651854973
siamese,2,0.87695037826064
siamparagon,1,0.4598905857618924
sian,4,1.9175595917834496
siang,1,0.32970072665502054
siargaoisland,1,0.4316622203548546
siatta,1,0.43368880817184147
siaw,1,0.42609055947835967
siaya,2,0.7801606762579106
sibbio,1,0.35739879589432394
siberia,3,1.2720369343309388
siberian,2,0.8175587877451311
siberianwhaling,1,0.5398498354139172
sibley,1,0.391542946127395
sibling,17,7.268566034008324
sibokwe,1,0.3746986742404425
sibostyle,1,0.5151099841779514
sibusiso,1,0.4121486872887312
sibya,1,0.5409953841689569
sichuan,8,3.4298335726467073
sicily,1,0.472395146045599
sick,615,207.09595173213748
sicka,1,0.7569366237209921
sickdays,1,0.58476897160027
sicken,4,1.8792521519942327
sickened,6,3.0316169618640743
sickenedbypolitics,1,0.5761278799024439
sickeni,1,0.4869752401778352
sickening,12,6.272899670689288
sickens,1,0.5135635915855301
sicker,7,3.2154934210140436
sickest,5,2.268341586886249
sickhaters,1,0.6691559272192741
sickkids,2,0.9612823676669193
sicklecell,1,0.4839248586742076
sicklerville,1,0.33690988258206955
sickly,1,0.48846058028417905
sickness,25,11.783908168594573
sicknotweak,1,0.5352358867222805
sickofthis,1,0.47071208932722336
sickos,1,0.5853361623879012
sickout,1,0.5647277511076023
sico,1,0.5419283550274667
sicun,1,0.42468528392769656
sidbipoll,1,0.5694200714560036
siddajji,1,0.4731903292594733
siddall,1,0.436043230375168
siddamma,4,2.0903574648190664
siddaramaiah,71,31.09257589741443
siddaramaih,1,0.5389685995326964
siddaramiah,2,0.7779464671209483
siddha,9,3.733678745589081
siddhacovidcentre,1,0.4668821531400496
siddharthnagar,1,0.521825269974357
siddhi,1,0.4100263578357454
siddipet,1,0.5792601672384542
siddiquee,1,0.3830549814183718
siddiqueislam,1,0.46626828966309414
siddiqui,3,1.2281432335116258
side,439,143.4097693747214
sidearms,1,0.48626407681198486
sidebar,1,0.5152429839978109
sidecar,1,0.34031467216129907
sided,7,3.326225494610788
sideeffects,2,0.9742688431492528
sidehuslte,1,0.44978692860039243
sidehustle,2,1.1416813731171254
sideline,8,3.5643975398575116
sidelined,15,6.496951182399322
sidelining,1,0.47172288777514765
sidenote,1,0.4860073851876013
sideshow,1,0.4197257081656731
sideshowscott,2,0.9778176955628136
sidewal,1,0.44145389446364236
sidewalk,10,3.860284696431853
sidewards,1,0.6211041219841282
sideways,2,1.0040099073786841
sidha,2,0.771764775117957
sidhu,2,0.9218778438692102
siding,2,1.0533644413343182
sidious,1,0.5146446161491447
sidrasyreena,1,0.40547713345309555
sidunuse,1,0.4788971970198618
siege,9,4.420316314071453
siegel,9,4.366413701795987
siegeworld,1,0.5893610669511388
siegle,1,0.3879916490829564
sieht,1,0.33854321762627637
siemens,9,3.58090256044624
siempre,1,0.405686367878081
sier,1,0.44228993726758437
sierra,15,6.122354500813557
sierraleone,12,5.5603064393123836
sies,1,0.4915451397434473
siestakey,2,0.929315447211486
sieve,2,0.7881811455385812
sieze,2,0.8199344929246273
siff,1,0.3701778646463533
siffredi,1,0.43048981968700095
sifted,1,0.6402199205442616
sifting,3,1.581137428182826
sigfredo,1,0.4658395452442779
sigh,34,15.675130254716898
sighhh,2,2.0
sighing,1,0.5106443478637916
sight,98,37.699697681783576
sightcall,2,0.7686068535807941
sighted,8,3.6867430241408345
sighting,1,0.5926732292654169
sightsee,2,1.0384685854668612
sigma,2,0.9288590260759656
sign,1201,368.9055370655252
signa,3,1.447488071679839
signage,21,8.909574638735215
signal,69,26.16858679015232
signaled,1,0.5642338193113894
signaling,12,5.548781102196712
signall,1,0.4746742176789636
signalling,3,1.4938654730084613
signally,1,0.5444158304173797
signatory,7,3.281692697649964
signatur,1,0.4298380036255421
signature,44,17.93068016274919
signaturewood,1,0.4029149155557587
signe,2,0.9977321560567554
signed,169,61.911358589524625
signee,1,0.3831306585110063
signer,1,0.5283778023644558
signez,1,0.527007023073184
signi,2,0.9646158002433967
signif,1,0.6220156801631624
signifacnt,1,0.4124498582408791
signifi,2,1.0364247261767947
signific,2,1.0245944964143483
significa,3,1.5149711276113624
significan,1,0.5465549581195633
significance,10,4.546677616946826
significant,263,93.29158370662047
significantl,1,0.5788637163124615
significantly,110,43.006199903870396
signifier,1,0.43217758050688165
signifies,1,0.3836117791221749
signify,3,1.4746668948829185
signin,2,1.0669725977657802
signing,50,20.704008706659337
signlanguage,1,0.6102109328208501
signoff,1,0.564591434549212
signofthetimes,3,2.364816248906542
signothetimes,1,0.5463373681951165
signpost,2,1.0393741297963388
signsforschools,1,0.5309883156849313
signsmovie,1,0.6757577021973636
signup,4,1.8598236401289379
signupnow,1,0.5101782941547336
signverifyspreadwhitehousepetition,2,1.317524663082005
sigourney,2,1.0539246015626889
sigrid,1,0.5354541055463218
sigurado,1,0.41992067231494845
sihanoukville,2,0.9325160084723051
sihatmilikku,6,3.3019363379
sihle,2,0.8198860312659789
siiting,1,0.561904188822368
sijmen,1,0.39314591395017584
sikar,6,2.6750352769364896
sikdar,1,0.4674125243978179
sikelela,1,0.36076686856488377
sikh,12,4.645177082365999
sikim,1,0.48689827734283636
sikki,5,2.093756394552355
sikkim,54,23.0634653328844
sikkimwith,1,0.47740462439860415
sikkkmfightscovid,1,0.7256811798559872
sikligar,1,0.39476379094875125
sikora,3,1.4490256580872516
siksha,1,0.41527131203969225
sila,1,0.39745884371766715
silas,1,0.4265002388449161
silbergeld,1,0.4917332674198519
silchar,2,1.032967458290307
silcs,1,0.4649998108770197
sildenafil,1,0.6978175159698967
sile,2,0.9972313308148903
silen,2,1.0158333523497893
silence,72,28.51371290463889
silenced,16,7.112756934172149
silencer,2,0.8151197640824127
silencing,2,0.916851375447187
silent,75,27.868311877536563
silently,7,3.1979593973545457
silentmajority,4,1.7457264558753194
silentnomore,2,0.9225523462061057
silentwitnessing,1,0.5432986689126643
silhouette,1,0.5772374639393538
silicon,5,2.302644432080551
silicone,2,1.0542439280619007
siliconfacemask,1,0.4044603017135266
siliconmask,1,0.4044603017135266
siliconvalley,5,2.8022231244887084
silienc,1,0.4859005473216288
siliguri,4,1.9247304352405705
silk,4,1.5754694050477815
silkeborg,1,0.44383119831391604
silkfusion,1,0.40501148697930683
silkworm,1,0.5317355808578682
sill,1,0.4250122636375473
sillier,2,1.4029150342334935
silliness,3,1.692345805924171
silly,38,16.709150034080515
sillybilly,1,0.40506538051903357
sillymissphantom,1,0.441402272701155
sillythings,1,0.42873823828697116
silo,3,1.4630232592223726
silungwe,1,0.5012975964327601
silv,1,0.3392829203609535
silva,3,1.3521311784755263
silver,130,46.4983621259024
silverbird,1,0.5454140268546004
silverbullet,1,0.570807284053525
silverburn,1,0.5170169339144068
silveria,1,0.5924396877471743
silverlining,2,1.0895759280235833
silverplate,1,0.34722294277346105
silverstone,5,2.4073587791439834
silvester,1,0.4783452033937991
sima,6,2.3512270390695713
simanchal,1,0.3271149918756202
simango,1,0.493278298221923
simapan,1,0.43470509586546907
simbe,1,0.4116913751059207
simcardfraud,1,0.5836505848024245
simco,1,0.6156846794493475
simcoe,2,0.9364125479821337
simcoecounty,6,3.369308393498419
sime,1,0.45682432724695426
simeon,1,0.39982571338940837
simeone,1,0.41860607733260297
simi,5,2.0772013940743985
simil,3,1.5459320435377395
simila,2,0.9687854465549867
similan,1,0.4675411758886628
similar,139,50.89266708061919
similarity,9,3.894427234350099
similarly,11,4.544958147756555
simile,3,1.3591162971523947
similiar,2,0.8683418024629681
similitude,1,0.4186178726585463
simivalley,1,0.4167252512211473
simmer,1,0.5765593396739391
simmering,4,1.7574390289112278
simmons,1,0.48699739360624816
simms,1,0.42698064092656246
simon,33,12.717197505345531
simona,1,0.48905687802731984
simonahalep,1,0.4962259805756167
simone,11,4.555987744577154
simonegold,1,0.5316315135247797
simonson,1,0.5373861059234358
simonwestphotography,1,0.44138559559899077
simp,10,4.518737819271299
simphiwengema,1,0.4787593587085132
simpl,4,2.028540741560517
simple,377,127.02892884547822
simplelife,1,0.5732284606092292
simpleneedssimplethoughts,1,0.4873926802931564
simpleproblem,1,0.4404166566829162
simpler,10,4.602696781490225
simplest,10,4.6279345739480116
simpleton,1,0.6532211624766914
simplicity,3,1.5760318234841098
simplified,7,3.813160658396206
simplifies,3,1.3595858115438462
simplify,2,1.0626494736959908
simplifyi,1,0.5292720587375459
simplissima,1,0.353844389820624
simplistic,1,0.5897485844813635
simply,183,64.9498509661113
simplyamina,1,0.5052077905699787
simplycook,1,0.39981904330079643
simplylifetip,1,0.6268210343176587
simplytax,1,0.5487838388380656
simprints,1,0.4871412799017507
simpson,9,4.2002069734210865
simran,2,0.9612902122901588
sims,8,2.9317043608024966
simulated,1,0.3911379182080222
simulatedreality,1,0.5400452130077683
simulates,1,0.5427381489097665
simulation,24,10.545660584430435
simulator,4,1.6365111022432888
simulta,1,0.4811577732813954
simultaneous,6,2.713571979818356
simultaneousinterpretation,2,1.1120423514641278
simultaneously,14,6.553297432413891
sina,1,0.46154090759805166
sinaei,1,0.3402599447242898
sinagoe,1,0.40069458367434474
sinai,9,3.8875260706568935
sinas,1,0.5080644431620314
sinatra,2,0.8924993291154405
sinc,6,2.766737293732881
sincara,1,0.3763330843619864
since,2122,563.8788545327038
sincere,21,8.983842608739353
sincerely,23,10.237463338234852
sincerest,3,1.6899462172251216
sincerity,3,1.5767038220837972
sinch,1,0.45758888895178007
sincla,1,0.5942411671496227
sinclair,31,12.9888315996795
sinclairadvertiserboycott,1,0.5736332842672058
sinclairbroadcasting,5,2.6231152183844957
sincontactoperounidos,1,0.36093939411346243
sindh,48,20.06229426713002
sindhgovt,2,1.0294854503844495
sindhu,2,0.9460176668732603
sindi,1,0.40196082801990085
sine,5,2.200656302885213
sinek,1,0.4557734277460896
sinema,2,0.799382865434098
sinew,1,0.4520306944012317
sinful,2,1.5404444336777305
sing,37,14.041300101861658
singa,1,0.5134251685039741
singap,1,0.5152545119389746
singapor,1,0.6815513077962533
singapore,199,79.63775878872906
singaporean,12,5.353700976232918
singaporemaven,1,0.41862411349108036
singaporemavenphotography,1,0.41862411349108036
singel,1,0.38594481239076317
singer,54,19.19418584236688
singerday,1,0.5713561119890177
singersongwriter,4,1.6952802294587066
singh,208,66.32410441526403
singhal,3,1.423293568041926
singhealth,1,0.5025118465722381
singing,52,18.695433082634715
singit,1,0.45493201377741044
singl,1,0.6026529367466505
single,1231,396.52954062746267
singleandmingle,1,0.44996902036520137
singlebutnotalone,1,0.4856737478908448
singled,1,0.6602342969673534
singledayspike,2,1.2058130556668334
singlefather,1,0.46590875309785607
singlehanded,1,0.45468027474658934
singlelady,1,0.5712494769616846
singlelife,3,1.7359970065889492
singlemalt,1,0.4723003114429986
singlemom,1,0.5256473960977784
singlemoms,1,0.5911827647955386
singlepayer,2,1.2421960595849466
singlet,1,0.4980773806383135
singleton,1,0.6158768318964217
singleuseplastic,1,0.4849621008315874
singling,4,1.7697305166001414
sings,1,0.5640563640383424
singson,2,1.246200794591147
singtel,2,1.155368672346385
singthroughyourscarf,1,0.8787003333114168
singtothelord,1,0.43426538603281895
singular,3,1.367939152508391
singularity,2,1.1099288474293805
singwithpride,1,0.41319902833025235
sinha,5,1.8703390211334214
sinhagad,1,0.46451842813259453
sinisa,1,0.39413915637655506
sinister,8,3.9833899284034073
sink,54,22.584516787413957
sinker,3,1.3750268636818956
sinking,11,5.410999450376083
sinn,3,1.0607726747493094
sinner,3,1.2655192498974226
sino,2,1.1206614934862307
sinochem,1,0.5182167194389873
sinofarm,1,0.5286261408348224
sinop,1,0.3904537065126431
sinopec,2,0.8510774258622996
sinopham,1,0.5709007014675234
sinopharm,25,11.235335404087424
sinopharma,1,0.6439581708859828
sinovac,24,10.605149713353317
sinovacbiotech,2,1.0475228237634249
sint,12,6.875731893094628
sintomas,1,0.4282933085452029
sinus,8,3.664661088068757
sinusinfection,1,0.4936136043354767
sinusuportahan,1,0.4233983146128906
sinvovac,1,0.4656675324724761
siot,1,0.6104610694722521
sioux,3,1.4609170534254368
siouxsiandthebanshees,1,0.3919476055195716
siouxsie,1,0.4271194789674168
sipe,1,0.4536188181097157
siphon,1,0.5265021325085535
siphoned,2,0.9569041929508362
siphoning,3,1.2321759153564207
siping,1,0.35314534204195747
sipping,6,2.6259396603939544
siptu,1,0.45701621726643105
siquijor,3,1.4818875835522376
sirbrendanbarber,1,0.5006436742176306
sirc,3,1.532121414125465
siredwardheath,1,0.3783941058952884
siren,10,4.394797867600453
sirenscape,2,0.9838811732588983
sirf,2,0.9158374325955071
siri,5,2.2459738674427387
sirikit,1,0.3893697998389275
sirious,1,0.3519431999372982
sirjohnbell,1,0.5440741220554083
sirloin,1,0.3810447915458098
sirmaur,1,0.3948004001432708
sirpaulnurse,1,0.4236678420740708
sirree,1,0.50120892914067
sirsa,6,1.5726123173112851
sirte,1,0.3907426181615782
siruthai,1,0.3019569207734863
sisablog,1,0.5117549765161344
sisana,1,0.4364352509363359
siscap,1,0.43725439903222013
sisepuede,1,0.4176700394028902
sisi,1,0.3885836527581615
sisodia,2,0.8321706234808312
sisolak,7,3.3208695791829554
sisonzuru,1,0.3571414543047847
sissy,1,0.40984942563729826
sist,2,1.1060013429844127
sistah,1,0.4747089181714745
sistani,1,0.4761609454464529
sistas,1,0.3940240652776351
sistema,1,0.47774993074985717
sistembets,1,0.6333389913226024
sister,150,54.427939922708454
sisu,1,0.6364114125339541
sisyphus,1,0.5451990592122733
sitala,1,0.438626876996265
sitaraman,1,0.6213738920133478
sitaray,1,0.5160225758255521
sitcom,3,1.5811247488775477
site,409,130.43594335253783
sitec,3,1.2806279690519418
sitel,3,1.272447489902855
siteless,1,0.4124248159635242
sitewide,2,1.1948617098022312
sith,1,0.4130547255383017
sithara,1,0.42212892587938944
sitharaman,15,5.895053771812504
sithini,1,0.5117326995816321
sithule,1,0.5117326995816321
sitka,1,0.5268997689852823
sitladevi,1,0.39801489567032655
sitra,1,0.37102141379974835
sitrep,2,1.6209712411876325
sitreps,2,1.1498589189390946
sitrepuk,1,0.5676666479217285
sits,20,8.084959551341505
sittarasu,1,0.401164151541909
sitter,1,0.43719642925217034
sitti,2,0.637353004542121
sittin,2,0.8985619101805191
sitting,126,47.725806345048255
sittwe,1,0.5138124209889928
situ,6,2.6889032694933968
situa,6,2.749137982943974
situasi,4,2.3526977739660686
situat,9,4.51970965355221
situated,2,0.9439655527902212
situati,10,4.946775339731942
situatio,8,3.7497876345928614
situation,1169,350.3964789487249
situational,3,1.4171805025176047
situationalawareness,1,0.5016043980670175
situt,1,0.448157125433928
siuc,2,1.0523710810245417
siva,5,2.2667939362392238
sivagangga,5,2.236551821570245
sivangangga,1,0.4549932707958134
sixer,1,0.6283986524630205
sixfanarts,1,0.49312474769953396
sixfeet,1,0.507486515273687
sixfeetapar,1,0.4329215091292685
sixfeetaway,1,0.45248046454187446
sixfootrule,1,0.45248046454187446
sixgill,1,0.4706384334001278
sixlakhs,1,0.4276738753578582
sixmonths,1,0.5880311515835657
sixone,1,0.5542123986445031
sixt,1,0.5005787047879755
sixteen,3,1.5882545441419216
sixteenth,1,0.48233112902458924
sixth,21,9.962287829358047
sixthsense,1,0.5583129608454959
sixto,3,1.3393201271230186
sixty,8,4.022176812199933
sixtyimbizo,1,0.6460501300859612
siyabonga,1,0.42499029611116634
siyang,1,0.4009937769577849
siyaram,1,0.543671905482621
siyarams,1,0.543671905482621
siyaya,1,0.3671025907766744
sizable,3,1.4788286998375673
size,137,46.718132521067325
sizeab,1,0.46703304168490034
sized,15,6.020227038634792
sizing,1,0.4704105175285913
sizwe,1,0.41871344228753926
sizzle,8,3.258623763859188
sizzling,2,1.0664296590681608
sjava,1,0.46217519924689754
sjssc,1,0.5179333054408332
sjvn,1,0.45675577060350486
sjvrsl,1,0.5065245947923087
sjws,1,0.41200315686440747
skadar,1,0.5469180053445131
skagit,1,0.4871909399351306
skanda,1,0.37980623321164464
skank,1,0.4543143982722548
skate,2,1.123532269634064
skateboard,2,0.8520078262125372
skateboarding,6,2.9166684206377442
skatefam,1,0.37839892242352574
skatelife,1,0.37839892242352574
skatepark,2,0.9500541638775252
skater,1,0.6352880934781039
skating,3,1.2572680707372843
skbioscience,1,0.43707828252091463
skcvvan,1,0.6358916452978247
skech,1,0.441007512646114
skeem,1,0.5042369229782402
skeered,1,0.6543300426006996
skeet,1,0.6622388051800159
skeez,1,0.49330608434632717
skelementary,1,0.6016261302495377
skelet,1,0.36167353837106475
skeletal,1,0.5676009539467881
skeleton,3,1.4688079552684634
skeletor,2,0.8250042253728116
skema,1,0.44333233033584113
skept,1,0.6007176654224069
skeptic,7,3.4677012423945013
skeptical,30,14.078667949091972
skepticism,18,8.319905451176494
sketch,17,6.716561685589633
sketchbook,3,1.075596460719406
sketchbookpainting,1,0.3101358154499044
sketching,3,1.3599606187056106
sketchnoting,1,0.5439855210738629
sketchup,2,0.7961076887679452
sketchy,2,1.169360316462058
skew,2,1.0034881503164548
skewed,5,2.224936329321403
skewing,1,0.5362074914681153
skhulu,1,0.5784331731691446
skibibspants,1,0.4981127106658454
skid,1,0.37492292062920235
skidded,1,0.4230049660484125
skier,1,0.46286931121302904
skiing,4,1.6289205869634942
skil,1,0.4025520025171873
skill,152,53.034429164831884
skilled,31,11.9609865792406
skilledprofessionals,1,0.5290785329709508
skillet,1,0.41749331642605814
skillful,1,0.3591733025018617
skillfully,2,0.9479769447984908
skilling,3,1.269119514832634
skillings,1,0.5832307856344384
skillset,1,0.4663766773689036
skillsets,1,0.5161068658472143
skillsgap,1,0.4299190371789764
skils,1,0.5028673402371759
skim,31,11.066908021395149
skimp,1,0.435573096885459
skimping,1,0.4500709391478543
skimpy,1,0.496142091787385
skimthescum,1,0.4631463702609585
skin,93,32.00734414204752
skincancer,1,0.46650904936942655
skincare,10,4.508563204296897
skincareproduct,1,0.43668319042418374
skinfolk,1,0.47114799067113644
skinhead,1,0.4996656061249762
skinned,4,1.6791192113240463
skinnier,1,0.5188253108817338
skinny,2,1.2793578115075048
skinrepublicau,2,0.9520288635487192
skinsosoft,1,0.4117787895847355
skint,1,0.4469585039046513
skip,42,17.12234552083126
skipped,9,4.2423469342581255
skipper,2,0.8813781277584252
skipping,13,5.486259178547173
skippy,1,0.5581220774821617
skipthepub,1,0.5678042297920818
skirmish,1,0.390241348888829
skirt,3,1.5338131766377479
skirted,1,0.5197651466941743
skirtsteak,1,0.5163828225238714
skit,6,2.926570918632263
skitch,1,0.4369328897433135
skittish,1,0.4358009828433821
skizone,1,0.467457926762201
skme,1,0.4978463360628207
skoda,1,0.5498093313992324
skool,3,1.4351109251115077
skopje,2,0.9279913998287026
skorea,3,1.340864406586963
skouras,1,0.4637440080275265
skpoli,5,1.8757364950885358
skreatching,1,0.47490865533962073
skreets,1,0.6438220681036406
skrewed,1,0.5542089129082616
skte,1,0.4628428925971061
skull,10,4.537373058002489
skunk,1,0.44592877299500705
skunkonaleash,1,0.6540134464742576
skus,1,0.43002299989388465
skydive,2,0.7835853258188221
skydiver,1,0.5062086554634224
skydiving,1,0.5838434397624408
skydying,1,0.5141887141792255
skye,1,0.8373661855175754
skyhigh,1,0.477800083930423
skyjet,1,0.4483422990580239
skylar,2,1.0104651599075063
skyline,2,0.9412506065579466
skylofts,1,0.34689256077735875
skylovers,1,0.4642176243946704
skynad,11,4.433634774901173
skyne,1,0.45695745874277544
skynet,1,0.6208518235955608
skynews,14,5.732522192954745
skypapers,4,1.926289756124595
skype,4,1.6443857212695923
skyport,1,0.458886713394374
skyrim,1,0.3719474498526194
skyring,1,0.4336523726422663
skyrizi,1,0.6358272750626396
skyro,1,0.5178403530101976
skyrocket,19,8.572450536453166
skyrocketed,7,3.32128026019369
skyrocketi,1,0.6440964821035094
skyrocketing,11,4.882870800306936
skyscanner,1,0.421154741764308
skyscraper,2,0.8137129209544538
skysport,1,0.4503904280090724
skytg,2,0.8066873184423669
skytrain,1,0.406493154954988
skytv,1,0.44629330862251076
skyview,1,0.41821565056784515
skywalker,2,0.7681222458569721
skyward,1,0.5388302086781133
skyworldschool,1,0.43734762293430396
skyyler,1,0.4749972707069518
slac,1,0.44664744047859134
slack,2,0.8783190780576481
slacker,4,2.1819096635651034
slacking,2,0.9960110249168611
slag,2,1.1890603824947636
slagged,1,0.3860116436307148
slagging,1,0.5757519008657621
slain,2,0.8595501726637866
slam,45,17.48480762978261
slammed,7,2.9524846999491596
slamming,3,1.4313412971737673
slander,5,2.2929886600469302
slandering,1,0.4359236395620022
slang,1,0.37268205410276656
slaoui,3,1.282053216332802
slap,17,7.204882594879451
slapdash,2,0.9052591667394712
slappage,1,0.5556878274022533
slappe,1,0.5708507078918754
slapped,8,3.82115719975302
slapper,1,0.3897894894815708
slapping,2,1.0577200460027103
slash,11,5.019122024125244
slashed,8,3.4860338044487493
slashgear,1,0.6448233583652969
slashing,7,3.1322316132193686
slate,3,1.2647229475253945
slated,7,3.0834577268485592
slaughter,16,7.301564458662923
slaughtered,7,2.9622642987935004
slaughterhouse,4,1.7845098338133687
slaughtering,1,0.4587387559578658
slavcev,3,1.3379050046994434
slave,22,8.929486408008097
slavenewworld,1,0.43985448479328637
slavery,14,6.133648560898154
slavingly,1,0.6192923827017435
slavish,1,0.36657730786431514
slavitt,1,0.4481079979322942
slay,4,2.0378581533101725
slayer,2,1.0053272645911682
slaying,3,1.3638140552244244
slcf,1,0.4813321347882852
sleaze,1,0.48826132085893814
sleazy,3,1.4382099317900807
sleazytrump,1,0.5879593164413041
sledgehammer,2,0.9229284027835195
sledging,1,0.44051312906495455
slee,4,1.822046557747941
sleek,3,1.0635364396977567
sleekitness,1,0.5610472938784552
sleep,173,62.176307607496014
sleepawa,1,0.5813143879750162
sleepaway,2,1.0606233249492356
sleeper,11,4.541107829810997
sleepforpeace,1,0.6071867575341435
sleeping,36,14.756365192697643
sleepingbeauty,1,0.3916995112000785
sleepingdaugz,1,0.5755985144375106
sleepinginsweat,1,0.558796210828279
sleepless,9,3.8326072530735438
sleeplessldn,1,0.49644079828908827
sleepout,2,0.9006588391325133
sleepover,1,0.4062723290956013
sleepwalking,3,1.5089147757949175
sleepy,13,5.520750058207817
sleepyben,1,0.403916319004371
sleepybiden,1,0.477081689991543
sleepyjoe,8,3.612936829744661
sleet,1,0.43559739074224374
sleeve,11,5.025607240112254
sleeved,2,0.8086398206062472
slehe,1,0.3432915168217104
sleigh,1,0.44306605627298057
slenderman,1,0.6636351327081936
slept,14,5.906590260989655
sleuthing,1,0.6020180065610805
slew,7,2.9282401575657317
slice,12,5.155626404411956
sliced,1,0.3824172635180274
slicer,2,0.7541573789631985
slick,4,1.8966464295850214
slicke,1,0.4866039367544634
slickwillie,1,0.3556015201809402
slid,3,1.5735616299268287
slide,25,10.605918723226086
slider,7,3.4236955865492407
slideshow,1,0.3335766892465394
